iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec, med_err_ra, med_err_dec
0054+161, 184, 25.2, 2015.67, 1996.20, 2021.37,  14.2303930238, 0.013, +16.4203724943, 0.013, 0.234, 0.279
0054-006,   8, 14.6, 2016.63, 2005.55, 2020.20,  14.3208425518, 0.046,  -0.4092159130, 0.084, 0.180, 0.210
0055+032,   2,  0.8, 2019.84, 2019.41, 2020.26,  14.6109250136, 0.079,  +3.4860095204, 0.239, 0.354, 0.917
0055+040,   2,  0.8, 2019.80, 2019.41, 2020.20,  14.4216110432, 0.252,  +4.3063214067, 0.344, 0.467, 0.658
0055+060,   5, 15.1, 2011.72, 2004.33, 2019.41,  14.6408523780, 0.146,  +6.3350203964, 0.091, 0.186, 0.282
0055+329,   5, 14.1, 2015.13, 2005.52, 2019.63,  14.6336208513, 0.077, +33.1881151155, 0.045, 0.118, 0.211
0055-016,   4,  2.1, 2018.95, 2018.14, 2020.26,  14.3954358395, 0.206,  -1.3909863827, 0.341, 0.256, 0.692
0055-059, 137, 12.9, 2014.74, 2008.39, 2021.31,  14.5211096122, 0.022,  -5.6645216803, 0.036, 0.392, 0.692
0055-328,   5, 17.9, 2014.47, 2002.09, 2019.95,  14.5092930053, 0.026, -32.5724305971, 0.154, 0.208, 0.500
0055-340,   6,  7.2, 2017.27, 2012.76, 2019.95,  14.5651742693, 0.148, -33.7993040472, 0.359, 0.283, 0.803
0056+579,   5, 17.4, 2014.27, 2002.09, 2019.51,  14.9675373948, 0.113, +58.2065786797, 0.049, 0.132, 0.153
0056-001,  20, 29.7, 2001.83, 1989.96, 2019.63,  14.7729788878, 0.082,  +0.1143390783, 0.150, 1.019, 1.009
0056-187,   5,  5.0, 2017.63, 2014.97, 2019.95,  14.6552755290, 1.576, -18.4936253022, 2.455, 3.588, 6.808
0056-572,  16, 30.5, 2007.25, 1987.44, 2017.90,  14.6940880197, 0.239, -56.9865195620, 0.192, 0.421, 0.495
0057+028,   2,  0.8, 2019.84, 2019.41, 2020.26,  15.0380994095, 0.142,  +3.0867582707, 0.173, 0.453, 0.835
0057+334,   5, 14.1, 2015.13, 2005.52, 2019.63,  15.1595446455, 0.053, +33.7517005010, 0.175, 0.128, 0.234
0057+678,   5, 24.4, 2012.96, 1995.30, 2019.72,  15.2152664892, 0.618, +68.1390363449, 0.185, 0.117, 0.128
0057-338,   4, 12.0, 2015.81, 2007.93, 2019.95,  15.0391290418, 0.065, -33.6255383251, 0.260, 0.234, 0.597
0058+058,   4,  4.7, 2016.69, 2014.68, 2019.41,  15.3111255493, 0.202,  +6.0956957437, 0.401, 0.392, 0.788
0058+498,   5, 22.9, 2011.76, 1996.61, 2019.51,  15.3208230532, 0.290, +50.0791639243, 0.144, 0.492, 0.495
0059+163,   7, 23.1, 2007.99, 1996.01, 2019.13,  15.4904981330, 0.072, +16.6613759956, 0.288, 0.532, 2.404
0059+581,2983, 29.2, 2006.14, 1992.27, 2021.44,  15.6906765602, 0.004, +58.4030935158, 0.002, 0.079, 0.084
0059-287,   5, 22.1, 2013.59, 1997.66, 2019.72,  15.4682904027, 0.274, -28.5223403514, 1.795, 0.503, 1.288
0100+151,   2,  0.9, 2019.92, 2019.48, 2020.36,  15.8583404199, 0.056, +15.4401848742, 0.222, 0.212, 0.450
0100-270,   5, 12.7, 2015.55, 2007.03, 2019.72,  15.7348079531, 0.152, -26.7768101139, 0.301, 0.597, 1.157
0100-760,   4,  1.5, 2017.22, 2016.57, 2018.07,  15.5777504711, 0.695, -75.7810362917, 0.194, 0.328, 0.308
0101+113,   5,  4.6, 2017.49, 2014.60, 2019.16,  16.0442532476, 0.069, +11.5711945439, 0.144, 0.269, 0.609
0101-126,   6,  4.9, 2018.13, 2015.21, 2020.06,  15.9383706780, 0.208, -12.3789265216, 0.824, 0.796, 2.020
0102+480,   5, 23.0, 2013.22, 1996.61, 2019.63,  16.4580339896, 0.044, +48.3175536103, 0.074, 0.078, 0.117
0102+511,   6, 22.9, 2012.41, 1996.61, 2019.51,  16.3731604429, 0.130, +51.4296057035, 0.127, 0.253, 0.291
0102-245,   5, 21.1, 2009.24, 1997.50, 2018.57,  16.2425223959, 0.063, -24.2745683423, 0.176, 0.160, 0.363
0103+057,   6,  2.7, 2017.98, 2016.75, 2019.44,  16.4965418680, 0.090,  +6.0164767535, 0.190, 0.330, 1.455
0103+127,   7, 23.3, 2013.68, 1996.20, 2019.46,  16.6389853526, 0.078, +13.0007235011, 0.148, 0.262, 0.250
0103+253,   5, 23.0, 2013.27, 1996.37, 2019.38,  16.5457040529, 0.072, +25.6584710886, 0.113, 0.197, 0.379
0103+337,   5, 23.3, 2013.30, 1996.37, 2019.63,  16.5012221127, 0.126, +34.0341627642, 0.232, 0.170, 0.272
0103-021,   4,  5.7, 2017.69, 2014.61, 2020.26,  16.5958094719, 0.230,  -1.9273376152, 0.250, 0.141, 0.269
0104+195,   5, 13.8, 2014.98, 2005.36, 2019.16,  16.7192967944, 0.097, +19.8507116300, 0.096, 0.119, 0.213
0104-035,   5, 14.7, 2015.35, 2005.55, 2020.26,  16.6801195641, 0.052,  -3.2600819472, 0.149, 0.075, 0.160
0104-275,  13, 22.2, 2016.02, 1997.66, 2019.85,  16.6086751674, 0.073, -27.3032847797, 0.115, 0.120, 0.273
0104-408,1755, 33.3, 2008.97, 1988.12, 2021.45,  16.6879498517, 0.009, -40.5722112017, 0.010, 0.356, 0.446
0105+129,   6, 13.1, 2016.09, 2006.96, 2020.05,  16.9415078073, 0.066, +13.2014421362, 0.071, 0.133, 0.233
0105+259,   5, 23.0, 2013.28, 1996.37, 2019.38,  16.9495263140, 0.203, +26.1857417865, 0.428, 0.337, 0.636
0105-008,   4,  5.3, 2017.80, 2014.97, 2020.26,  17.1118440566, 0.121,  -0.6233791599, 0.111, 0.103, 0.195
0105-222,   1,  0.0, 2020.64, 2020.64, 2020.64,  17.0827255577, 0.000, -21.9607656975, 0.000, 0.162, 0.434
0106+013,1942, 40.7, 1995.34, 1980.57, 2021.29,  17.1615462792, 0.019,  +1.5834214709, 0.030, 0.438, 0.883
0106+077,   1,  0.0, 2019.44, 2019.44, 2019.44,  17.3642542250, 0.000,  +7.9743636745, 0.000, 0.167, 0.356
0106+130,   4,  1.9, 2019.26, 2018.51, 2020.36,  17.2202908854, 1.333, +13.3372965766, 3.162, 2.938, 6.762
0106+315,   4,  6.6, 2017.19, 2013.03, 2019.63,  17.3661965779, 0.119, +31.8322358664, 0.171, 0.098, 0.152
0106+612,   5, 17.6, 2014.31, 2002.09, 2019.72,  17.4431015686, 0.080, +61.5584598742, 0.045, 0.095, 0.098
0106+678,   5, 24.4, 2012.96, 1995.30, 2019.72,  17.5536394129, 0.033, +68.0947824581, 0.069, 0.104, 0.104
0106-391,   5,  2.1, 2019.53, 2018.23, 2020.36,  17.3241631599, 3.275, -38.9155497708,10.114, 4.475,16.594
0107+069,   5,  2.5, 2018.70, 2017.47, 2019.95,  17.6375795718, 0.084,  +7.2450671729, 0.071, 0.422, 0.495
0107+562,   4,  4.5, 2017.60, 2015.06, 2019.53,  17.7398029383, 4.045, +56.5380410745, 0.912, 1.214, 0.916
0107-025,   4,  1.5, 2018.53, 2017.54, 2019.07,  17.5548354851, 0.105,  -2.3313439186, 0.312, 0.187, 0.483
0107-045,   6, 12.5, 2016.10, 2007.03, 2019.54,  17.6287616174, 0.041,  -4.2586187759, 0.212, 0.117, 0.258
0107-610,  52, 17.3, 2012.01, 2003.60, 2020.90,  17.3144800708, 0.059, -60.8301277650, 0.065, 0.250, 0.448
0108+388,  13, 25.5, 2005.47, 1993.31, 2018.83,  17.9054865998, 0.312, +39.1078066565, 0.101, 0.218, 0.196
0108-079,   4,  4.1, 2017.50, 2014.97, 2019.07,  17.7084208064, 0.039,  -7.6947539202, 0.094, 0.070, 0.165
0108-146,   8,  5.2, 2018.51, 2015.21, 2020.36,  17.7696751340, 1.687, -14.3758063297, 3.219, 4.084, 8.228
0108-170,   6, 15.7, 2015.89, 2004.40, 2020.06,  17.6479641590, 0.152, -16.8076951762, 0.329, 0.285, 0.626
0109+026,   3,  1.2, 2018.92, 2018.26, 2019.44,  18.0710217552, 0.658,  +2.9605603822, 1.260, 0.592, 1.669
0109+200,   5,  1.9, 2017.57, 2016.71, 2018.61,  18.0424616851, 0.088, +20.3393787987, 0.093, 0.121, 0.215
0109+224, 178, 29.8, 2013.10, 1991.49, 2021.28,  18.0242696401, 0.014, +22.7441073327, 0.017, 0.246, 0.321
0109+351,   5, 22.3, 2012.22, 1996.44, 2018.72,  18.0539350292, 0.066, +35.3720379347, 0.079, 0.087, 0.121
0109-135,   6, 14.5, 2016.08, 2005.52, 2020.06,  17.9869080492, 0.066, -13.2836657026, 0.096, 0.116, 0.276
0110+318,   5, 23.3, 2013.33, 1996.37, 2019.72,  18.2097210458, 0.075, +32.1381757522, 0.036, 0.084, 0.138
0110+495,  72, 27.0, 2012.61, 1994.19, 2021.21,  18.3625283423, 0.029, +49.8066786855, 0.022, 0.145, 0.194
0110-361,   7, 10.3, 2017.27, 2009.77, 2020.06,  18.3160682583, 0.109, -35.8634352823, 0.110, 0.159, 0.386
0110-668,  14, 13.8, 2010.09, 2004.60, 2018.36,  18.0788037744, 0.313, -66.5792188778, 0.244, 0.641, 0.891
0111+021, 298, 33.9, 2006.46, 1987.62, 2021.48,  18.4297706150, 0.016,  +2.3714767467, 0.022, 0.552, 0.773
0111+131,   5, 23.0, 2011.78, 1996.20, 2019.19,  18.4771263944, 0.069, +13.4145774030, 0.112, 0.168, 0.342
0112+131,   5,  1.6, 2018.54, 2017.61, 2019.19,  18.7199035577, 0.151, +13.4270917339, 0.061, 0.329, 0.740
0112+13A,   3,  1.6, 2018.62, 2017.61, 2019.19,  18.7961130854, 0.121, +13.4128947595, 0.305, 0.184, 0.436
0112-017,  36, 29.4, 1998.22, 1988.32, 2017.72,  18.8212497272, 0.093,  -1.4512713795, 0.069, 1.442, 2.282
0112-245,   5, 10.9, 2016.48, 2008.96, 2019.85,  18.7388602863, 0.082, -24.3290769525, 0.219, 0.169, 0.424
0113+241,   5, 22.6, 2008.57, 1996.01, 2018.61,  19.1586152715, 0.050, +24.3815901634, 0.105, 0.122, 0.204
0113-118,  34, 31.2, 2005.58, 1988.04, 2019.26,  19.0521750774, 0.051, -11.6042873164, 0.048, 0.435, 0.697
0113-283,   9, 22.2, 2014.79, 1997.66, 2019.85,  18.8495149322, 0.086, -28.0820066009, 0.153, 0.188, 0.472
0113-310,   6, 15.7, 2015.81, 2004.33, 2020.06,  18.9437729527, 0.067, -30.8220558258, 0.118, 0.123, 0.327
0114+074,   3,  1.2, 2019.60, 2019.07, 2020.23,  19.3590266028, 0.321,  +7.7048448527, 0.941, 0.563, 1.492
0114+140,   7, 23.5, 2011.74, 1996.01, 2019.54,  19.3550129159, 0.050, +14.3034501818, 0.051, 0.315, 0.192
0114-211,   7, 11.0, 2016.89, 2009.37, 2020.36,  19.2141883298, 1.323, -20.8685802627, 1.390, 3.555, 2.978
0115+027,   8,  1.7, 2019.06, 2018.11, 2019.79,  19.5770072655, 0.067,  +2.9682747037, 0.092, 0.124, 0.158
0115-214, 325, 24.0, 2014.35, 1997.50, 2021.45,  19.4532505527, 0.019, -21.1851758775, 0.020, 0.684, 0.505
0116+082,   6, 17.1, 2015.29, 2002.37, 2019.51,  19.7553094949, 0.396,  +8.4985291459, 1.387, 0.226, 0.484
0116+319,   7, 26.8, 2006.92, 1992.97, 2019.72,  19.8958372952, 1.770, +32.1805724281, 0.694, 3.204, 3.239
0116-219, 108, 23.8, 2014.46, 1997.50, 2021.29,  19.7385924139, 0.021, -21.6917056051, 0.024, 0.251, 0.271
0117+117,   2,  0.4, 2019.29, 2019.07, 2019.51,  20.0709499039, 0.136, +12.0573123438, 0.547, 0.203, 0.465
0117-171,   5, 14.6, 2015.31, 2005.50, 2020.14,  19.9318579426, 0.083, -16.9024923676, 0.328, 0.238, 0.534
0118+111,   6,  5.1, 2018.02, 2014.44, 2019.53,  20.3708298967, 0.053, +11.4501398037, 0.140, 0.128, 0.240
0118-272,  25, 29.6, 2003.22, 1988.96, 2018.58,  20.1319307172, 0.101, -27.0235145795, 0.150, 0.706, 0.691
0118-283,   5, 14.5, 2015.27, 2005.36, 2019.88,  20.2530916230, 0.061, -28.1061606269, 0.109, 0.183, 0.424
0119+041,1846, 34.0, 1998.76, 1987.50, 2021.47,  20.4869237190, 0.007,  +4.3735373216, 0.010, 0.375, 0.591
0119+097,   2,  0.5, 2019.31, 2019.08, 2019.53,  20.4281036256, 0.058,  +9.9666286432, 0.217, 0.510, 0.804
0119+115,1722, 33.0, 2007.53, 1988.39, 2021.44,  20.4233126752, 0.006, +11.8306703720, 0.015, 0.183, 0.380
0119+247,   6, 22.2, 2011.39, 1996.37, 2018.61,  20.6617332720, 0.023, +25.0421646630, 0.053, 0.137, 0.192
0119+296,   5, 14.3, 2011.87, 2004.33, 2018.61,  20.6892918219, 0.081, +29.9035119648, 0.156, 0.103, 0.180
0119-005,   4,  1.1, 2018.65, 2018.01, 2019.07,  20.5579602502, 0.093,  -0.3002918470, 0.191, 0.146, 0.310
0119-011,   5, 12.0, 2015.42, 2007.03, 2019.08,  20.5727914891, 0.066,  -0.9376935788, 0.150, 0.106, 0.248
0119-046,   4,  3.5, 2017.66, 2015.54, 2019.08,  20.6161888870, 0.061,  -4.3575490336, 0.179, 0.119, 0.267
0120+137,   3,  1.6, 2018.59, 2017.61, 2019.20,  20.6906467620, 0.075, +14.0509250298, 0.471, 0.177, 0.292
0120+259,   5, 23.0, 2013.31, 1996.37, 2019.38,  20.9293549310, 0.017, +26.2562296559, 0.086, 0.118, 0.221
0120+304,   5, 14.2, 2015.17, 2005.55, 2019.72,  20.7595060147, 0.096, +30.7352549474, 0.091, 0.138, 0.215
0121+560,   6, 24.8, 2012.51, 1994.61, 2019.37,  21.1076125650, 0.130, +56.3144206919, 0.168, 0.332, 0.411
0121-040,   4,  4.1, 2017.54, 2014.97, 2019.08,  20.8990613945, 0.059,  -3.8109206106, 0.146, 0.122, 0.275
0121-096,   5, 13.6, 2015.18, 2005.52, 2019.08,  20.9432693417, 0.081,  -9.3842601059, 0.226, 0.143, 0.369
0122+278,   5, 23.0, 2013.28, 1996.37, 2019.41,  21.2328298226, 0.310, +28.0864975201, 0.185, 0.335, 0.483
0122+470,   5, 23.1, 2013.24, 1996.61, 2019.72,  21.2821116330, 0.140, +47.3008572257, 0.112, 0.169, 0.244
0122+705,   5, 24.1, 2013.10, 1995.30, 2019.38,  21.5326817758, 0.358, +70.7812183015, 0.077, 0.189, 0.195
0122-003,   9,  4.5, 2014.85, 2014.06, 2018.57,  21.3701827183, 0.095,  -0.0988699150, 0.132, 0.344, 0.418
0122-260,   5, 14.4, 2015.30, 2005.52, 2019.88,  21.3284893984, 0.082, -25.8178858698, 0.237, 0.152, 0.368
0122-345,   7, 18.0, 2013.86, 2002.09, 2020.06,  21.0894139243, 0.116, -34.2726261515, 0.255, 0.225, 0.635
0122-514,  11, 14.9, 2008.55, 2005.03, 2019.93,  21.2391311341, 0.193, -51.2211575803, 0.201, 0.424, 0.602
0123+257,  35, 28.0, 2006.85, 1991.33, 2019.37,  21.6783026125, 0.033, +25.9836945080, 0.053, 0.273, 0.376
0123+731,   5, 13.2, 2014.07, 2005.55, 2018.72,  21.7696514857, 0.550, +73.3868543420, 0.140, 0.405, 0.252
0123-015,   4,  1.0, 2019.06, 2018.57, 2019.54,  21.5025923959, 0.075,  -1.3451415713, 0.258, 2.000, 4.618
0123-048,   2,  1.5, 2019.62, 2018.87, 2020.36,  21.4020684457, 0.085,  -4.6372089504, 0.308, 0.147, 0.335
0123-226,   5, 15.5, 2015.08, 2004.33, 2019.88,  21.5625068730, 0.074, -22.3760008119, 0.153, 0.114, 0.278
0124+125,   2,  0.5, 2019.31, 2019.08, 2019.53,  21.7281159323, 0.247, +12.7639202057, 0.148, 0.306, 0.637
0124-086,   4,  7.6, 2016.69, 2011.49, 2019.13,  21.8179632855, 0.031,  -8.3580268214, 0.215, 0.184, 0.403
0124-155,   5, 11.6, 2016.61, 2008.52, 2020.14,  21.6412113259, 0.097, -15.3094768334, 0.146, 0.163, 0.403
0125+487,   5, 23.1, 2013.24, 1996.61, 2019.72,  22.0335974253, 0.095, +49.0183293358, 0.101, 0.092, 0.123
0125+628,   5, 13.2, 2015.45, 2006.66, 2019.85,  22.1273543364, 0.078, +63.1083005611, 0.056, 0.120, 0.122
0125-176,   5,  4.9, 2017.77, 2015.21, 2020.14,  22.0058030761, 0.118, -17.3734033138, 0.400, 0.276, 0.580
0125-484,   2,  0.1, 2018.39, 2018.36, 2018.43,  21.8118289961, 0.365, -48.2255818788, 0.434, 1.191, 2.134
0127+077,   2,  0.5, 2019.31, 2019.08, 2019.53,  22.4876955939, 0.107,  +8.0059437594, 0.939, 0.372, 0.760
0127+084,   9, 24.1, 2008.84, 1995.54, 2019.63,  22.6151434285, 0.060,  +8.7128254188, 0.231, 0.129, 0.253
0127+145,   8, 23.6, 2012.63, 1996.01, 2019.58,  22.4806131508, 0.071, +14.7799545807, 0.096, 0.306, 0.202
0128+383,   5, 14.2, 2015.20, 2005.52, 2019.72,  22.8613060385, 0.050, +38.5775613912, 0.046, 0.087, 0.144
0129+220,   5, 12.4, 2015.41, 2007.03, 2019.41,  23.0128282915, 0.106, +22.2806486838, 0.119, 0.155, 0.242
0129+431,   5, 23.3, 2013.20, 1996.44, 2019.72,  23.1838616910, 0.103, +43.4257391440, 0.046, 0.103, 0.137
0129+560,   5, 24.9, 2013.01, 1994.61, 2019.53,  23.0851971755, 0.137, +56.3445472408, 0.098, 0.118, 0.143
0130+242,   4,  1.9, 2018.68, 2017.54, 2019.41,  23.3526165218, 0.128, +24.4614735764, 0.084, 0.206, 0.380
0130+691,   5, 24.6, 2013.18, 1995.30, 2019.85,  23.6698386657, 0.268, +69.4196943399, 0.056, 0.133, 0.123
0130-083,   4,  2.2, 2018.11, 2016.92, 2019.13,  23.1713584786, 0.080,  -8.0680100235, 0.404, 0.231, 0.492
0130-171,  43, 21.8, 2006.96, 1997.50, 2019.26,  23.1811977460, 0.045, -16.9134783239, 0.040, 0.394, 0.305
0130-447,   6, 14.7, 2014.25, 2004.35, 2019.07,  23.2535989469, 0.879, -44.5121013696, 1.655, 0.539, 1.586
0131-001,   4,  4.7, 2017.44, 2014.97, 2019.63,  23.5529339641, 0.298,  +0.0625385706, 0.358, 0.170, 0.321
0131-522, 513, 33.5, 2017.14, 1988.01, 2021.47,  23.2740103961, 0.019, -52.0010959278, 0.015, 0.234, 0.297
0132-389,   6, 18.1, 2012.53, 2002.09, 2020.14,  23.6334589459, 0.070, -38.7259405684, 0.212, 0.133, 0.407
0133+476,2216, 39.6, 2007.15, 1981.89, 2021.48,  24.2441450192, 0.004, +47.8580833674, 0.003, 0.087, 0.107
0133-204,   5, 21.1, 2009.27, 1997.50, 2018.61,  23.9062891814, 0.052, -20.1460728223, 0.120, 0.094, 0.224
0133-410,   5,  1.2, 2018.77, 2018.06, 2019.26,  24.0119021114, 0.251, -40.7473051621, 0.105, 0.384, 0.223
0134+084,   2,  0.5, 2019.38, 2019.13, 2019.63,  24.3520117532, 0.092,  +8.7272707281, 0.729, 0.144, 0.276
0134+215,   5, 13.9, 2015.12, 2005.52, 2019.41,  24.3151039974, 0.099, +21.7622975885, 0.144, 0.144, 0.258
0134+311, 388, 24.8, 2013.99, 1996.37, 2021.14,  24.2863901452, 0.011, +31.3766265529, 0.014, 0.343, 0.457
0135+091,   5,  2.2, 2018.56, 2017.47, 2019.63,  24.4628907631, 0.039,  +9.3886475934, 0.281, 0.105, 0.175
0135-247,  42, 29.9, 2005.16, 1989.31, 2019.25,  24.4097768626, 0.051, -24.5149681817, 0.031, 0.491, 0.362
0135-274,   5, 14.3, 2015.37, 2005.55, 2019.88,  24.5409092839, 0.047, -27.1910925961, 0.181, 0.121, 0.320
0136+176,   6, 22.6, 2009.04, 1996.01, 2018.58,  24.9249132114, 0.105, +17.8854305332, 0.110, 0.410, 0.360
0136-059,   7,  6.1, 2014.95, 2012.49, 2018.58,  24.7160468475, 0.104,  -5.6689563037, 0.182, 0.186, 0.346
0136-231,   5, 21.1, 2009.31, 1997.50, 2018.61,  24.7394401881, 0.048, -22.9131473142, 0.106, 0.121, 0.309
0137+012,  37, 12.8, 2016.79, 2007.58, 2020.35,  24.9887740714, 0.041,  +1.5294830151, 0.045, 0.425, 0.347
0137+081,   2,  0.5, 2019.38, 2019.13, 2019.63,  24.9883071830, 0.615,  +8.4074031751, 0.504, 0.393, 0.532
0137+434,   5, 12.9, 2015.35, 2006.96, 2019.85,  25.2277686449, 0.095, +43.7125577131, 0.144, 0.227, 0.255
0137+467,   6, 23.1, 2012.47, 1996.61, 2019.72,  25.1794681357, 0.235, +46.9745808069, 0.162, 0.240, 0.292
0137+635,   5, 17.8, 2014.54, 2002.09, 2019.85,  25.1794912419, 0.232, +63.7685807549, 0.110, 0.136, 0.135
0137-158,   5, 14.6, 2015.29, 2005.52, 2020.14,  25.0184799721, 0.066, -15.5487999862, 0.088, 0.101, 0.273
0137-240,   1,  0.0, 2020.64, 2020.64, 2020.64,  24.9352610076, 0.000, -23.7661541852, 0.000, 0.182, 0.508
0137-273,   5,  4.7, 2017.84, 2015.21, 2019.95,  24.9808273830, 0.435, -27.0914389151, 0.692, 0.628, 1.464
0138+136,   3,  1.9, 2019.98, 2019.16, 2021.07,  25.2881191615, 0.838, +13.8912228000, 0.788, 1.797, 2.297
0138-097, 102, 34.1, 2012.80, 1987.22, 2021.29,  25.3576340058, 0.023,  -9.4787983924, 0.025, 0.270, 0.300
0138-381,   4,  2.5, 2019.54, 2018.27, 2020.78,  25.1534188420, 0.216, -37.9460587863, 0.563, 0.275, 0.695
0139-022,   5, 13.6, 2015.20, 2005.55, 2019.13,  25.3907923789, 0.088,  -2.0393203151, 0.057, 0.107, 0.219
0139-097,   4,  1.1, 2018.71, 2018.01, 2019.16,  25.4080822252, 0.136,  -9.5004962191, 0.116, 0.209, 0.514
0140+120,   7, 15.4, 2014.01, 2004.33, 2019.72,  25.8795511894, 0.025, +12.2619257810, 0.186, 0.181, 0.305
0140+412,   5, 23.4, 2013.26, 1996.44, 2019.85,  25.7632689697, 0.055, +41.4890126439, 0.082, 0.123, 0.201
0140+490,   5, 23.2, 2013.53, 1996.61, 2019.85,  25.9453333497, 0.258, +49.2615512863, 0.186, 0.303, 0.377
0140-274,   1,  0.0, 2020.64, 2020.64, 2020.64,  25.5840685917, 0.000, -27.1903681811, 0.000, 0.203, 0.622
0140-322,   5, 18.1, 2014.56, 2002.09, 2020.14,  25.7922149469, 0.114, -32.0157367209, 0.066, 0.111, 0.291
0141+268,   5, 13.9, 2015.13, 2005.52, 2019.41,  26.1398077231, 0.028, +27.0841994924, 0.105, 0.101, 0.183
0141+339,   2,  1.1, 2019.29, 2018.73, 2019.85,  26.0492955855, 0.044, +34.1989991780, 0.479, 0.317, 0.587
0141+579,   5,  4.5, 2017.63, 2015.06, 2019.53,  26.3095774596, 0.829, +58.1804977274, 0.895, 1.402, 1.768
0142+127,   2,  0.6, 2019.44, 2019.16, 2019.72,  26.2468092649, 0.061, +12.9969742219, 0.032, 0.167, 0.365
0142-278,  15, 21.0, 2015.24, 1997.66, 2018.67,  26.2641441111, 0.081, -27.5595356612, 0.105, 0.185, 0.281
0142-398,   5, 17.8, 2014.16, 2002.37, 2020.14,  26.2253900439, 0.081, -39.6362572233, 0.349, 0.230, 0.805
0143+230,   5, 22.7, 2008.58, 1996.01, 2018.72,  26.4704427189, 0.055, +23.3220272535, 0.081, 0.112, 0.171
0144+209,   6, 22.7, 2009.00, 1996.01, 2018.73,  26.7449323791, 0.174, +21.1734400568, 0.250, 0.368, 0.491
0144+487,   5, 23.2, 2013.53, 1996.61, 2019.85,  26.9073961036, 0.107, +48.9937529909, 0.124, 0.178, 0.222
0144+584,   8, 11.4, 2013.83, 2007.03, 2018.42,  26.9439202146, 0.159, +58.6791586548, 0.069, 0.193, 0.215
0145+102,   3,  1.2, 2019.75, 2019.16, 2020.36,  27.1203077685, 0.875, +10.4725859131, 1.400, 1.363, 2.007
0145+210,   5,  2.9, 2018.23, 2016.52, 2019.41,  26.9742619077, 0.076, +21.2610352163, 0.192, 0.143, 0.346
0145+386,   5, 23.4, 2013.41, 1996.44, 2019.85,  27.1015730797, 0.091, +38.9014501325, 0.143, 0.095, 0.147
0145+420,   4,  7.8, 2016.99, 2012.11, 2019.88,  27.1857349017, 0.023, +42.2553901785, 0.069, 0.107, 0.186
0146+056,  56, 29.9, 1998.51, 1988.35, 2018.23,  27.3432120140, 0.033,  +5.9315468423, 0.056, 0.331, 0.724
0146+092,   2,  0.7, 2019.52, 2019.19, 2019.85,  27.1718147584, 0.688,  +9.4563860454, 0.093, 0.770, 1.039
0147+187,   5, 22.6, 2008.54, 1996.01, 2018.58,  27.4571622985, 0.165, +18.9557254265, 0.054, 0.095, 0.148
0147+265,   5,  5.2, 2017.79, 2014.25, 2019.41,  27.5116874598, 0.136, +26.7744678581, 0.121, 0.133, 0.252
0147-076,   6, 24.3, 2008.49, 1994.82, 2019.16,  27.5112364975, 1.934,  -7.4301388821, 0.914, 1.072, 3.736
0148+250,   5, 13.9, 2015.14, 2005.52, 2019.41,  27.7759744427, 0.043, +25.2912951517, 0.142, 0.165, 0.315
0148+274,  23, 26.6, 2003.59, 1992.27, 2018.84,  27.8631090535, 0.065, +27.7449427011, 0.057, 0.236, 0.240
0148+546,   4,  4.5, 2017.61, 2015.06, 2019.53,  27.9011902959, 0.042, +54.9104696206, 0.105, 0.117, 0.170
0148-177,   5, 20.9, 2012.11, 1997.50, 2018.38,  27.7753472740, 0.030, -17.5457550323, 0.136, 0.095, 0.223
0149+082,   2,  0.7, 2019.52, 2019.19, 2019.85,  28.0620887000, 0.204,  +8.5282806868, 0.409, 0.173, 0.358
0149+120,   2,  0.7, 2019.52, 2019.19, 2019.85,  28.0278427274, 0.247, +12.2937138272, 0.587, 0.368, 0.937
0149+218,  96, 33.5, 2008.39, 1987.50, 2021.04,  28.0752459943, 0.019, +22.1188055314, 0.025, 0.236, 0.242
0149+335,   5, 23.5, 2013.43, 1996.37, 2019.88,  28.1440682915, 0.170, +33.8425440898, 0.144, 0.144, 0.187
0149+370,   5, 23.4, 2013.44, 1996.44, 2019.85,  28.0509164600, 0.053, +37.2682409370, 0.090, 0.105, 0.165
0149+710,   5, 24.1, 2013.18, 1995.30, 2019.38,  28.3577125597, 0.181, +71.2517954809, 0.148, 0.144, 0.107
0149-175,   5, 14.6, 2014.40, 2005.55, 2020.20,  27.9502057535, 0.080, -17.3319595749, 0.204, 0.191, 0.483
0149-348,   6, 18.1, 2015.10, 2002.09, 2020.20,  27.8478712376, 0.094, -34.5871882098, 0.265, 0.212, 0.666
0150+000,   5, 13.9, 2011.79, 2004.33, 2018.23,  28.1797915433, 0.049,  +0.3443643810, 0.155, 0.143, 0.334
0150+015,   4,  1.4, 2018.77, 2018.23, 2019.63,  28.1650455441, 0.114,  +1.7881621910, 0.196, 0.229, 0.480
0150-144,  11, 22.7, 2015.44, 1997.50, 2020.20,  28.1333852257, 0.029, -14.2109428812, 0.112, 0.761, 0.533
0150-193,   5, 13.2, 2015.61, 2006.96, 2020.20,  28.2562963084, 0.106, -19.1157462211, 0.097, 0.130, 0.340
0150-299,   5, 14.4, 2015.39, 2005.52, 2019.95,  28.1403870826, 0.058, -29.7133131084, 0.117, 0.139, 0.358
0150-334,  27, 31.2, 2005.15, 1988.96, 2020.20,  28.2921738628, 0.097, -33.1738505700, 0.100, 0.794, 0.469
