iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec
1245-235,   5, 20.5, 2009.10, 1997.50, 2018.05, 191.9972968176, 0.093, -23.8164654235, 0.300
1246+285,   3, 14.4, 2012.55, 2004.33, 2018.72, 192.3267053848, 0.102, +28.2954485347, 0.116
1246+489,   3, 21.9, 2007.56, 1996.61, 2018.50, 192.2122852998, 0.340, +48.6647671123, 0.243
1246+517,   1,  0.0, 2018.92, 2018.92, 2018.92, 192.1429342604, 0.000, +51.4688540916, 0.000
1246+586,   4, 24.3, 2011.26, 1994.61, 2018.92, 192.0782698106, 0.150, +58.3413102757, 0.040
1247+022,   3, 14.2, 2012.45, 2004.35, 2018.57, 192.5285068429, 0.317,  +1.9678177135, 0.446
1247+025,   5, 13.0, 2014.06, 2005.52, 2018.57, 192.6357533573, 0.126,  +2.2756037326, 0.206
1247+139,   3, 12.9, 2011.51, 2005.55, 2018.50, 192.6175752079, 0.062, +13.7278846394, 0.028
1247+166,   3, 13.0, 2012.68, 2005.52, 2018.50, 192.5384460982, 0.145, +16.3559616610, 0.089
1247-442,   2,  8.6, 2014.21, 2009.92, 2018.50, 192.5950200478, 0.203, -44.5343015402, 1.022
1248-017,   1,  0.0, 2019.02, 2019.02, 2019.02, 192.8265952096, 0.000,  -2.0354088487, 0.000
1248-170,   4, 14.2, 2014.69, 2005.52, 2019.69, 192.8103130352, 0.116, -17.2869889184, 0.299
1248-343,   3,  3.9, 2017.00, 2014.97, 2018.88, 192.8498474794, 0.141, -34.6703863252, 0.959
1248-350,   4, 14.5, 2013.83, 2004.35, 2018.88, 192.9134377723, 0.128, -35.3109949767, 0.190
1249-116,   3,  2.7, 2018.98, 2017.60, 2020.29, 193.1101693530, 0.172, -11.9687546251, 0.113
1249-673,   3,  3.2, 2017.60, 2015.96, 2019.19, 193.1800502804, 0.243, -67.6274296242, 0.076
1250+293,   3,  5.7, 2017.00, 2013.28, 2018.99, 193.2767029172, 0.690, +29.0871898896, 0.512
1250+532,   4, 24.3, 2011.26, 1994.61, 2018.92, 193.2996689872, 0.063, +53.0199269714, 0.030
1250-330,   4, 14.6, 2013.83, 2004.33, 2018.88, 193.2433223051, 0.093, -33.3332115644, 0.204
1251+413,   1,  0.0, 2018.50, 2018.50, 2018.50, 193.4129111254, 0.000, +41.1234659197, 0.000
1251-130,   3, 13.1, 2013.02, 2005.52, 2018.57, 193.6311178347, 0.150, -13.2878365798, 0.489
1251-197,  36, 12.3, 2017.12, 2008.06, 2020.35, 193.6552317425, 0.058, -20.0156685358, 0.098
1251-407,   3, 23.0, 2006.11, 1995.48, 2018.50, 193.4980572228, 0.227, -40.9918571856, 0.567
1251-713,  84, 32.2, 2008.44, 1988.01, 2020.20, 193.7496727960, 0.135, -71.6384546259, 0.035
1252+028,   3, 13.0, 2012.91, 2005.55, 2018.57, 193.6894438805, 0.027,  +2.5580454871, 0.403
1252+039,   2,  0.4, 2018.79, 2018.58, 2018.99, 193.7520755066, 0.399,  +3.6786406498, 1.247
1252+092,   3, 11.6, 2013.38, 2006.96, 2018.58, 193.7456568370, 0.453,  +8.9965424491, 0.860
1252+119, 100, 33.2, 2008.06, 1987.50, 2020.65, 193.6593983921, 0.033, +11.6849709141, 0.153
1252+458,   4, 21.9, 2007.89, 1996.61, 2018.51, 193.6201195188, 0.295, +45.6012019348, 0.441
1252-441,   3, 14.2, 2012.28, 2004.33, 2018.51, 193.7396385169, 0.748, -44.4157223045, 0.230
1253+185,   5, 22.5, 2005.51, 1996.00, 2018.51, 193.8823330463, 0.084, +18.2974750843, 0.189
1253-055, 360, 40.5, 1997.29, 1979.59, 2020.11, 194.0465273940, 0.022,  -5.7893125553, 0.053
1253-216,   4, 12.5, 2013.73, 2005.52, 2018.05, 194.1062957803, 0.105, -21.9225394500, 0.356
1253-590,   3,  1.6, 2017.59, 2016.78, 2018.35, 194.0203795469, 1.409, -59.3288927941, 0.367
1254+571,   5, 24.0, 2008.91, 1994.92, 2018.92, 194.0593082218, 0.337, +56.8736771516, 0.092
1255+327,   3, 22.2, 2009.79, 1996.37, 2018.58, 194.4884660575, 0.038, +32.4914795530, 0.095
1255-177, 105, 23.1, 2013.53, 1997.50, 2020.57, 194.6595904413, 0.026, -18.0008679084, 0.036
1255-316,1137, 31.4, 2011.63, 1989.31, 2020.69, 194.4960868058, 0.018, -31.9213476620, 0.017
1256+009,   2,  4.0, 2016.59, 2014.59, 2018.58, 194.6454796641, 0.168,  +0.6422682026, 0.431
1256+546,   2,  0.9, 2018.52, 2018.05, 2018.99, 194.5650280720, 0.853, +54.3644774535, 0.045
1256+802,   3, 20.8, 2008.67, 1997.65, 2018.42, 194.3821940132, 0.415, +79.9673631276, 0.218
1256-015,   2,  1.5, 2018.33, 2017.60, 2019.06, 194.7775632580, 0.061,  -1.8495451729, 0.343
1256-033,   2,  0.1, 2018.77, 2018.70, 2018.84, 194.7559203007, 0.335,  -3.6353757011, 0.276
1256-220,  20, 21.8, 2015.49, 1997.50, 2019.25, 194.7269949209, 0.039, -22.3253124976, 0.087
1256-229,   4, 20.6, 2007.05, 1997.50, 2018.07, 194.7852584963, 0.070, -23.1774039670, 0.222
1256-243,   3, 20.6, 2004.41, 1997.50, 2018.07, 194.8026066941, 0.209, -24.6015287958, 0.326
1257+123,   3, 23.0, 2009.35, 1995.54, 2018.51, 195.0080786990, 0.085, +12.1061438156, 0.219
1257+145,  35, 26.0, 2002.74, 1992.50, 2018.51, 195.0871617504, 0.056, +14.2884810346, 0.083
1257+519,   4, 23.4, 2009.18, 1994.61, 2018.05, 194.8798916161, 0.111, +51.6822947761, 0.064
1257-127,   3,  1.1, 2019.59, 2019.22, 2020.29, 195.0780837884, 0.157, -13.0482455964, 0.420
1257-326,   5, 16.8, 2009.13, 2002.09, 2018.92, 195.1767750962, 0.189, -32.8866983160, 0.342
1258+087,   3, 13.2, 2012.85, 2005.36, 2018.61, 195.1518281477, 0.126,  +8.4674621953, 0.160
1258+145,   3, 13.0, 2012.17, 2005.52, 2018.51, 195.1709875759, 0.062, +14.2915042767, 0.060
1258+287,   4, 14.9, 2010.37, 2003.82, 2018.73, 195.1188749299, 0.165, +28.5028302163, 0.125
1258+507,   5, 25.8, 2009.34, 1994.61, 2020.38, 195.1718627528, 0.136, +50.4935459397, 0.033
1259+468,   2, 13.0, 2012.02, 2005.52, 2018.51, 195.3858595091, 0.007, +46.5674832029, 0.077
1300+485,   4, 21.9, 2010.95, 1996.61, 2018.51, 195.5716502813, 0.108, +48.3215484145, 0.045
1300+580,1421, 26.5, 2007.94, 1994.19, 2020.69, 195.7186053529, 0.005, +57.8104470323, 0.004
1300+693,   3, 23.2, 2009.59, 1995.30, 2018.50, 195.6580206344, 0.174, +69.0476672920, 0.016
1300-105,   6, 21.2, 2011.65, 1997.35, 2018.58, 195.8077830647, 0.113, -10.8547580621, 0.287
1300-554,   4,  1.6, 2018.60, 2017.64, 2019.28, 195.9550662803, 0.181, -55.6754467301, 0.066
1302+641,   2,  3.5, 2016.73, 2014.97, 2018.50, 196.1973762861, 0.360, +63.8964979658, 0.097
1302-034,   6, 22.2, 2014.37, 1997.35, 2019.54, 196.1818425050, 0.098,  -3.7673753805, 0.098
1302-102,  63, 30.5, 2000.22, 1988.04, 2018.58, 196.3875626500, 0.064, -10.5553967207, 0.099
1302-208,   3,  8.7, 2013.81, 2009.37, 2018.07, 196.2461223228, 0.245, -21.1117939262, 0.419
1302-285,   3, 20.4, 2009.91, 1997.65, 2018.07, 196.2852854551, 0.255, -28.8450080970, 0.848
1302-312,   2,  1.8, 2018.04, 2017.15, 2018.92, 196.3794726569, 0.034, -31.5478384056, 0.258
1303+557,   4, 23.4, 2011.08, 1994.61, 2018.05, 196.5139629429, 0.105, +55.4955157446, 0.076
1303-170,   3, 21.1, 2010.35, 1997.50, 2018.58, 196.6360855920, 0.146, -17.3162192868, 0.396
1304+791,   3, 23.1, 2003.79, 1995.30, 2018.42, 196.2500588606, 0.327, +78.9099434901, 0.145
1304-318,   3,  8.1, 2015.62, 2010.78, 2018.92, 196.8132450184, 0.108, -32.1329557624, 0.512
1305+042,   3, 14.3, 2012.51, 2004.33, 2018.61, 197.0648045271, 0.209,  +4.0192642456, 0.226
1305+502,   3, 21.9, 2009.84, 1996.61, 2018.51, 197.0330176495, 0.041, +49.9648528976, 0.109
1305+804,   1,  0.0, 2018.50, 2018.50, 2018.50, 196.5238191473, 0.000, +80.1390462509, 0.000
1305-104,   6,  1.2, 2018.75, 2018.06, 2019.22, 197.0516323889, 0.101, -10.7213059104, 0.076
1305-247,   3, 11.1, 2013.05, 2007.03, 2018.11, 197.1363642027, 0.091, -24.9756695751, 0.147
1306+075,   1,  0.0, 2019.33, 2019.33, 2019.33, 197.3716063329, 0.000,  +7.2823090140, 0.000
1306+360,  96, 18.1, 2014.81, 2002.37, 2020.52, 197.0987880604, 0.025, +35.7769900143, 0.024
1306+660,   2,  3.5, 2016.74, 2014.97, 2018.51, 197.0914580975,245.087, +65.7375245174,177.202
1306-039,   2,  4.3, 2016.74, 2014.60, 2018.88, 197.3243035266, 0.034,  -4.2544990047, 0.360
1306-095,   1,  0.0, 2019.02, 2019.02, 2019.02, 197.1631565311, 0.000,  -9.8423381309, 0.000
1306-395,   8, 15.1, 2016.11, 2005.42, 2020.53, 197.4520346194, 0.154, -39.8091906519, 0.195
1307+010,   3, 16.2, 2010.87, 2002.43, 2018.61, 197.6187682484, 0.217,  +0.7358012857, 0.019
1307+121,  72, 25.3, 2003.58, 1993.31, 2018.57, 197.3913852059, 0.037, +11.9068202745, 0.045
1307+433,   2,  2.5, 2017.34, 2016.11, 2018.57, 197.3563596230, 0.591, +43.0848828764, 0.113
1307+562,   4, 23.5, 2011.08, 1994.61, 2018.07, 197.2906440328, 0.274, +55.9606094769, 0.159
1307-556,   2,  0.0, 2016.59, 2016.57, 2016.61, 197.6806483023, 0.419, -55.8698693461, 0.194
1308+145,   4, 22.6, 2006.30, 1996.00, 2018.57, 197.7826009240, 0.128, +14.2962911160, 0.303
1308+172,   4, 22.6, 2006.34, 1996.00, 2018.57, 197.8492499035, 0.117, +16.9789430970, 0.296
1308+326,2363, 38.9, 1999.63, 1981.46, 2020.36, 197.6194327160, 0.005, +32.3454952397, 0.005
1308+328, 331, 25.7, 2012.26, 1994.97, 2020.66, 197.7475113775, 0.010, +32.5595693382, 0.008
1308+471,   3, 22.0, 2009.86, 1996.61, 2018.57, 197.7232983127, 0.064, +46.8978389424, 0.105
1308+554,  46, 25.3, 2013.74, 1994.61, 2019.94, 197.7633783609, 0.057, +55.2317562541, 0.045
1309+070,   2,  4.2, 2016.52, 2014.44, 2018.61, 197.9022066168, 0.032,  +6.7800863347, 0.078
1309+257,   3, 14.4, 2012.56, 2004.35, 2018.73, 198.0595373514, 0.367, +25.5203266119, 0.064
1309+355,   2,  2.5, 2017.36, 2016.11, 2018.61, 198.0739697196, 0.651, +35.2558574267, 0.356
1310+484,   2,  0.4, 2018.78, 2018.57, 2018.99, 198.0464065573, 0.488, +48.1570173614, 0.296
1310+487,   3, 22.0, 2009.86, 1996.61, 2018.57, 198.1806401107, 0.218, +48.4752612494, 0.156
1310-041,   7, 21.5, 2013.18, 1997.35, 2018.88, 198.2120884940, 0.038,  -4.4138589198, 0.067
1310-271,   3, 20.6, 2004.42, 1997.50, 2018.11, 198.2559229741, 0.352, -27.3830132046, 0.950
1311+107,   1,  0.0, 2019.33, 2019.33, 2019.33, 198.4235309288, 0.000, +10.4539929336, 0.000
1311+552,   4, 23.5, 2009.20, 1994.61, 2018.07, 198.4077214796, 0.071, +54.9733055460, 0.125
1311+678,   3, 16.1, 2011.95, 2002.37, 2018.51, 198.3666202574, 1.899, +67.5973222428, 1.116
1312+126,   3, 13.0, 2012.70, 2005.52, 2018.57, 198.7577202954, 0.043, +12.3479546045, 0.228
1312+240,   3,  3.4, 2017.83, 2015.69, 2019.06, 198.6825256700, 0.286, +23.8074392903, 0.215
1312+289,   3, 14.5, 2012.54, 2004.33, 2018.84, 198.8062147123, 0.274, +28.6815747820, 0.048
1312+533,   4, 23.5, 2011.11, 1994.61, 2018.07, 198.6826277600, 0.101, +53.1077030256, 0.059
1312-533,  11,  4.4, 2016.39, 2014.86, 2019.24, 198.7674212135, 0.305, -53.5766318425, 0.201
1313+200,   3, 22.6, 2003.59, 1996.00, 2018.58, 199.1023658225, 0.207, +19.7845724478, 0.075
1313-333, 295, 31.9, 2004.85, 1988.69, 2020.61, 199.0332747813, 0.023, -33.6497701897, 0.039
1314+677,   2,  3.5, 2016.74, 2014.97, 2018.51, 199.1133397018, 0.038, +67.4400729198, 0.185
1314-134,   4, 21.3, 2011.72, 1997.35, 2018.61, 199.4022404041, 0.062, -13.7590701627, 0.195
1314-202,   3, 13.8, 2012.16, 2004.35, 2018.11, 199.3589535022, 0.179, -20.5272567556, 0.408
1315+047,   3,  6.0, 2015.25, 2012.64, 2018.67, 199.6235092491, 0.103,  +4.5027806364, 0.190
1315+346,  28, 19.0, 2000.89, 1990.28, 2009.31, 199.4020590822, 0.045, +34.4210923559, 0.057
1315+415,   3, 13.1, 2012.84, 2005.52, 2018.58, 199.4133073362, 0.049, +41.2626714736, 0.175
1315+727,   1,  0.0, 2018.44, 2018.44, 2018.44, 199.2460023074, 0.000, +72.4391253365, 0.000
1315-058,   4, 11.9, 2014.66, 2007.03, 2018.88, 199.6404559652, 0.057,  -6.1232834508, 0.172
1316+109,   2,  4.0, 2016.59, 2014.59, 2018.58, 199.7637079561, 0.167, +10.6597739182, 0.752
1316-120,   6, 21.9, 2013.87, 1997.35, 2019.27, 199.8003002872, 0.038, -12.2922580360, 0.103
1316-123,   5, 14.2, 2015.76, 2005.36, 2019.54, 199.8819567276, 0.081, -12.6569657555, 0.248
1316-12A,   1,  0.0, 2018.61, 2018.61, 2018.61, 199.6785554520, 0.000, -12.5844014538, 0.000
1317+019,   4, 23.1, 2009.97, 1995.54, 2018.67, 200.1116452873, 0.121,  +1.6768922151, 0.060
1317+143,   2,  0.5, 2018.82, 2018.58, 2019.06, 199.8822604012, 0.058, +14.0925336157, 1.360
1317+520,   7, 24.6, 2013.47, 1994.61, 2019.25, 199.9424921982, 0.084, +51.8016048710, 0.026
1317-005,   4, 13.4, 2013.79, 2005.50, 2018.88, 199.9115257331, 0.065,  -0.8277610188, 0.172
1317-271,   1,  0.0, 2018.23, 2018.23, 2018.23, 199.9583799993, 0.000, -27.4102835802, 0.000
1318+225,  11, 23.1, 2006.43, 1996.00, 2019.10, 200.2966773238, 0.044, +22.2700300797, 0.070
1318+508,   4, 21.5, 2009.09, 1996.61, 2018.11, 200.1758683589, 0.177, +50.6021658102, 0.153
1318-263,  10, 22.2, 2013.11, 1997.50, 2019.75, 200.3084871863, 0.119, -26.6029068230, 0.228
1318-434,   3,  8.9, 2014.68, 2009.58, 2018.51, 200.3035196983, 0.527, -43.7046794800, 1.314
1319+006,   2,  0.4, 2018.86, 2018.67, 2019.06, 200.4148584562, 0.154,  +0.3993440731, 1.002
1319+220,   3, 11.9, 2013.41, 2006.96, 2018.84, 200.5475150022, 0.066, +21.8034108953, 0.151
1319+270,   3,  4.6, 2017.44, 2014.44, 2019.06, 200.5623882105, 7.420, +26.7628563086, 1.899
1319-093,  13, 21.6, 2014.05, 1997.35, 2018.92, 200.6538026155, 0.084,  -9.6271667002, 0.238
1319-140,   3,  1.2, 2018.72, 2018.06, 2019.22, 200.6274325313, 0.118, -14.3151366165, 0.117
1320+394,   3, 13.1, 2012.91, 2005.52, 2018.61, 200.7319352076, 0.044, +39.2022086955, 0.101
1320-078,   2,  0.8, 2018.48, 2018.06, 2018.89, 200.8772122436, 0.045,  -8.1060091764, 0.121
1320-303,   3,  8.7, 2014.86, 2009.31, 2018.05, 200.8311137920, 0.106, -30.6351848795, 0.192
1320-338,   4, 13.7, 2013.39, 2004.35, 2018.05, 200.8214115173, 0.205, -34.1200971872, 0.200
1320-385,   3, 13.6, 2013.23, 2004.40, 2018.05, 200.7672855276, 0.422, -38.8168538799, 0.279
1320-446,   6, 26.1, 2000.80, 1992.39, 2018.51, 200.7677005839, 6.878, -44.8760733285,12.412
1321+410,   3, 22.1, 2009.81, 1996.43, 2018.58, 201.0503984125, 0.228, +40.8032672135, 0.303
1321-105,   7, 21.3, 2013.33, 1997.35, 2018.67, 201.1074713134, 0.055, -10.8230928969, 0.120
1321-323,   4, 16.0, 2009.93, 2002.09, 2018.05, 201.0494197193, 0.253, -32.5932201545, 0.413
1322+366,   4, 19.3, 2009.22, 1999.32, 2018.61, 201.2143379148, 0.146, +36.3785479821, 0.190
1322+479,   3, 22.0, 2009.93, 1996.61, 2018.58, 201.1222601169, 0.110, +47.7223956767, 0.124
1322+579,   3,  1.9, 2018.08, 2017.14, 2018.99, 201.0037757519, 0.925, +57.6545428457, 0.595
1322+835,   8, 20.9, 2011.33, 1997.65, 2018.51, 200.4400373147, 0.465, +83.2703954704, 0.083
1322+850,   2,  0.5, 2018.75, 2018.50, 2018.99, 200.2215992214, 3.501, +84.8364331970, 0.012
1322-078,   5, 13.0, 2015.53, 2007.03, 2020.05, 201.2900647618, 0.037,  -8.0801087028, 0.196
1322-110,   6, 12.3, 2016.48, 2006.96, 2019.22, 201.3050815924, 0.063, -11.2941894300, 0.063
1322-427,  12, 28.0, 2006.14, 1990.60, 2018.58, 201.3650630957, 0.469, -43.0191127689, 0.539
1323+037,   2,  3.1, 2017.10, 2015.54, 2018.67, 201.6111752428, 0.091,  +3.4410484577, 1.043
1323+321,  11, 28.7, 2002.40, 1990.91, 2019.59, 201.5687985529, 1.187, +31.9026443656, 1.108
1323+799,   6, 20.8, 2011.06, 1997.65, 2018.44, 200.9648747828, 0.487, +79.7144020069, 0.079
1323-165,   5,  3.0, 2018.06, 2016.74, 2019.79, 201.5366859119, 0.163, -16.8511638581, 0.289
1323-527,  15, 10.6, 2017.36, 2008.70, 2019.28, 201.7051213070, 0.070, -52.9398981006, 0.099
1324+224, 777, 29.0, 2013.97, 1991.64, 2020.69, 201.7535887996, 0.007, +22.1806007826, 0.010
1324+574,   4, 23.5, 2011.12, 1994.61, 2018.11, 201.7107181499, 0.082, +57.2018738509, 0.122
1324-047,   3,  4.3, 2016.86, 2014.60, 2018.92, 201.7275581232, 0.049,  -5.0163815491, 0.244
1324-168,   4,  1.2, 2018.86, 2018.06, 2019.25, 201.7122043651, 0.084, -17.1429002517, 0.042
1325+126,  10, 15.1, 2016.77, 2005.42, 2020.51, 201.9778458104, 0.073, +12.3858828848, 0.076
1325+437,   3, 22.1, 2009.87, 1996.43, 2018.58, 201.8374122611, 0.299, +43.4411080347, 0.089
1325+504,   5, 23.5, 2006.70, 1994.61, 2018.11, 201.8546821095, 0.149, +50.1469927127, 0.104
1325-133,   4,  7.1, 2016.78, 2012.11, 2019.22, 201.9250988337, 0.050, -13.6000447592, 0.058
1325-558,  52, 16.2, 2011.04, 2003.10, 2019.34, 202.2547704454, 0.093, -56.1340737627, 0.119
1326+626,   2,  4.0, 2016.50, 2014.48, 2018.51, 202.1690177757, 0.449, +62.3602877576, 0.083
1326-697,   7, 10.7, 2016.92, 2008.70, 2019.44, 202.5461534055, 0.210, -70.0536327549, 0.084
1327+321,   3, 22.3, 2005.32, 1996.37, 2018.67, 202.4702704496, 0.186, +31.9030706654, 0.082
1327+482,   2,  0.4, 2018.83, 2018.61, 2019.06, 202.2885268085, 1.539, +48.0193469731, 0.127
1327+504, 119, 25.9, 2016.28, 1994.61, 2020.46, 202.2741779773, 0.027, +50.1573335748, 0.020
1327-311,   4, 16.0, 2009.94, 2002.09, 2018.07, 202.5795168712, 0.066, -31.3830932964, 0.151
1328+056,   1,  0.0, 2018.72, 2018.72, 2018.72, 202.8163601423, 0.000,  +5.3555035409, 0.000
1328+130,   2,  0.4, 2018.83, 2018.61, 2019.06, 202.8505952145, 0.817, +12.7457252037, 0.917
1328+254,   4, 16.5, 2010.72, 2002.37, 2018.84, 202.6570564556,25.574, +25.1530292655,28.646
1328+307,  17, 27.1, 2008.50, 1992.45, 2019.53, 202.7845335959, 0.200, +30.5091553853, 0.150
1328+522,   4,  3.7, 2016.12, 2014.48, 2018.23, 202.6774970052, 0.074, +52.0376262687, 0.043
1328-034,   5, 14.6, 2015.23, 2005.50, 2020.05, 202.8715061001, 0.071,  -3.6872539035, 0.117
1328-263,   2, 12.9, 2011.80, 2005.36, 2018.23, 202.7987209108, 0.023, -26.6526721654, 0.249
1329+063,   4, 14.9, 2010.33, 2003.82, 2018.72, 202.9745713948, 0.075,  +6.1398309731, 0.337
1329-049,   6, 20.7, 2012.82, 1997.35, 2018.05, 203.0186028321, 0.056,  -5.1620293755, 0.139
1329-126,   4, 13.5, 2015.09, 2005.55, 2019.06, 203.1635474869, 0.055, -12.9375953905, 0.210
1329-137,   4, 13.2, 2013.44, 2005.52, 2018.72, 203.1288676292, 0.052, -14.0369962692, 0.116
1330+022,  44, 13.2, 2016.60, 2007.24, 2020.42, 203.2219605645, 0.034,  +2.0126942200, 0.035
1330+071,   3, 14.4, 2012.50, 2004.35, 2018.72, 203.2708206857, 0.020,  +6.8755471609, 0.150
1330+075,   3,  4.6, 2017.41, 2014.44, 2019.06, 203.1772689351, 3.015,  +7.3272398789, 4.176
1330+276,   3, 22.5, 2009.90, 1996.37, 2018.88, 203.2812114003, 0.070, +27.4217729559, 0.116
1330+300,   2,  4.4, 2016.66, 2014.44, 2018.88, 203.0856310324, 0.538, +29.8294280869, 0.351
1330+476,  39, 23.7, 2014.72, 1996.61, 2020.35, 203.1885267655, 0.041, +47.3729632491, 0.030
1330-236,   2, 11.3, 2012.60, 2006.96, 2018.23, 203.4121917462, 0.140, -23.9404391190, 0.216
1331+170,   5, 22.6, 2004.53, 1996.00, 2018.61, 203.3990942915, 0.072, +16.8177818662, 0.084
1331+512,   2,  0.8, 2018.64, 2018.23, 2019.06, 203.4740995030, 0.072, +50.9599766141, 0.191
1331-109,   7,  2.2, 2018.15, 2017.05, 2019.22, 203.4593091821, 0.022, -11.2143541263, 0.064
1331-115,   5, 22.2, 2014.20, 1997.35, 2019.54, 203.5174615403, 0.087, -11.8372976445, 0.068
1331-195,   4, 21.2, 2007.73, 1997.50, 2018.72, 203.4382320434, 0.077, -19.8450953976, 0.108
1332+031,   3, 14.4, 2011.85, 2004.33, 2018.73, 203.7996036233, 0.048,  +2.8859742086, 0.275
1332+317,   2,  0.4, 2018.86, 2018.67, 2019.06, 203.7072006952, 0.054, +31.4733472604, 1.086
1333+034,   2,  4.1, 2016.67, 2014.60, 2018.73, 204.1310323594, 0.028,  +3.2398735570, 0.524
1333+459,   3, 22.0, 2009.94, 1996.61, 2018.61, 203.8415090707, 0.222, +45.7106200819, 0.094
1333+589,   4, 23.6, 2011.24, 1994.61, 2018.23, 203.8580355874, 0.124, +58.7334142495, 0.095
1333-049,   6, 21.7, 2013.44, 1997.35, 2019.06, 203.9853197733, 0.057,  -5.1949055126, 0.176
1333-082,   6, 20.7, 2012.88, 1997.35, 2018.05, 204.0344159458, 0.071,  -8.4977216544, 0.100
1333-152,  27, 11.9, 2016.32, 2008.25, 2020.12, 204.1420381710, 0.051, -15.4966863654, 0.141
1333-170,   7,  1.9, 2018.79, 2017.60, 2019.54, 204.1485195571, 0.125, -17.2908614050, 0.038
1333-186,   3, 13.2, 2013.80, 2005.52, 2018.73, 204.1433056108, 0.104, -18.8782428024, 0.234
1333-337,  26, 11.6, 2016.33, 2008.06, 2019.65, 204.1626355192, 0.134, -33.9658536502, 0.216
1334-127,3348, 33.6, 2001.83, 1987.12, 2020.69, 204.4157615877, 0.012, -12.9568592759, 0.012
1334-179,   4,  1.2, 2018.86, 2018.06, 2019.25, 204.4064760233, 3.520, -18.1947052373, 5.474
1334-649,   7, 28.9, 2009.51, 1990.41, 2019.34, 204.4685214341, 1.483, -65.1569162124, 0.896
1335+023,   2,  3.2, 2017.13, 2015.54, 2018.73, 204.4151409047, 0.057,  +2.1159729788, 0.867
1335+552,   8, 25.1, 2014.26, 1994.61, 2019.67, 204.4568427237, 0.135, +55.0172548820, 0.081
1335+658,   2,  9.3, 2013.94, 2009.31, 2018.57, 204.3169153788, 0.291, +65.5461990918, 0.179
1336-063,   1,  0.0, 2018.05, 2018.05, 2018.05, 204.7797732489, 0.000,  -6.6180218551, 0.000
1336-180,   4,  3.0, 2018.00, 2016.57, 2019.54, 204.8231018582, 0.125, -18.3180278095, 0.268
1336-237,  11, 20.8, 2011.68, 1997.50, 2018.27, 204.7572766254, 0.050, -24.0205572823, 0.182
1336-260,   9, 21.9, 2012.43, 1997.50, 2019.36, 204.8328782850, 0.146, -26.3418044045, 0.210
1337+637,   2, 23.3, 2006.93, 1995.30, 2018.57, 204.8490952481, 0.540, +63.4828954605, 0.256
1337-013,   4, 20.7, 2011.86, 1997.35, 2018.07, 205.0192294434, 0.079,  -1.6295954919, 0.209
1337-033,   4, 11.0, 2014.29, 2007.07, 2018.07, 205.0554352584, 0.087,  -3.5891119227, 0.238
1338+285,   3, 22.5, 2009.95, 1996.37, 2018.88, 205.3136781871, 0.063, +28.2680769560, 0.091
1338+303,   3,  0.4, 2018.81, 2018.67, 2019.06, 205.1749388543, 0.154, +30.1430047931, 0.196
1338+332,   1,  0.0, 2018.72, 2018.72, 2018.72, 205.2837973568, 0.000, +33.0195373781, 0.000
1338+362,   3, 11.6, 2013.43, 2007.03, 2018.67, 205.1500402880, 0.313, +36.0074255522, 0.504
1338+381,   9, 22.9, 2002.59, 1993.52, 2016.38, 205.0956325478, 0.129, +37.9121759138, 0.217
1338-164,   4,  2.2, 2017.52, 2016.61, 2018.84, 205.2536378094, 0.083, -16.7203949379, 0.149
1339+129,   2,  3.2, 2016.99, 2015.37, 2018.61, 205.5193248610, 0.010, +12.7138803121, 0.029
1339+274,   3, 22.5, 2009.95, 1996.37, 2018.88, 205.5349028530, 0.063, +27.1585047944, 0.073
1339+373,   3,  0.9, 2018.64, 2018.14, 2019.06, 205.4996320246, 0.419, +37.1194828362, 0.806
1339+696,   1,  0.0, 2018.57, 2018.57, 2018.57, 205.2000314624, 0.000, +69.3896448069, 0.000
1339-206,   3, 20.8, 2004.47, 1997.50, 2018.27, 205.5197481167, 0.183, -20.8582059547, 0.306
1339-287,  16, 21.9, 2013.23, 1997.65, 2019.59, 205.5639400824, 0.093, -29.0116198285, 0.163
1340+289,   1,  0.0, 2018.92, 2018.92, 2018.92, 205.7507476847, 0.000, +28.7354191959, 0.000
1340-175,   4, 21.3, 2011.88, 1997.50, 2018.84, 205.9058924699, 0.159, -17.7987351845, 0.165
1341+576,   3,  0.8, 2018.53, 2018.26, 2019.06, 205.8696668942, 0.178, +57.3630732486, 0.171
1341+691,   3, 23.3, 2006.94, 1995.30, 2018.57, 205.7523067725, 0.443, +68.9214323873, 0.146
1341-171,   6, 13.3, 2014.45, 2005.55, 2018.84, 206.0600102343, 0.033, -17.3945543266, 0.047
1342+662, 251, 30.1, 2013.08, 1990.36, 2020.46, 205.9414982651, 0.023, +66.0404847554, 0.009
1342+663, 110, 30.4, 2008.56, 1989.07, 2019.46, 206.0361650795, 0.077, +66.1032343697, 0.016
1343+073,   3, 13.2, 2012.95, 2005.52, 2018.73, 206.4554781921, 0.121,  +7.1086444646, 0.267
1343+386,   3, 11.7, 2012.93, 2007.03, 2018.72, 206.4039258283, 0.999, +38.3868072374, 4.212
